// /home/runner/work/aipriceaction/aipriceaction/market_data_week/AAA_2025-01-02_to_2025-08-22.csv
AAA,2025-06-30,7.18,7.34,7.18,7.25,1439000
AAA,2025-07-01,7.22,7.26,7.15,7.15,1511300
AAA,2025-07-02,7.17,7.25,7.17,7.23,2582300
AAA,2025-07-03,7.28,7.28,7.18,7.2,1855800
AAA,2025-07-04,7.23,7.27,7.19,7.21,1315100
AAA,2025-07-07,7.24,7.33,7.22,7.28,3164600
AAA,2025-07-08,7.35,7.48,7.34,7.39,4598500
AAA,2025-07-09,7.44,7.54,7.4,7.47,3756600
AAA,2025-07-10,7.56,7.74,7.52,7.7,5850400
AAA,2025-07-11,7.74,7.77,7.56,7.57,3808200
AAA,2025-07-14,7.59,7.62,7.4,7.56,2572500
AAA,2025-07-15,7.6,7.74,7.59,7.62,3400200
AAA,2025-07-16,7.62,7.72,7.55,7.63,2488100
AAA,2025-07-17,7.65,7.84,7.65,7.77,4709400
AAA,2025-07-18,7.87,7.9,7.74,7.76,3295400
AAA,2025-07-21,7.76,7.84,7.68,7.68,3726500
AAA,2025-07-22,7.68,7.73,7.62,7.68,2312700
AAA,2025-07-23,7.77,7.89,7.74,7.89,5108600
AAA,2025-07-24,8.0,8.4,8.0,8.24,6240400
AAA,2025-07-25,8.25,8.3,8.12,8.14,4322400
AAA,2025-07-28,8.17,8.3,8.16,8.21,4830200
AAA,2025-07-29,8.28,8.35,7.8,7.8,7724700
AAA,2025-07-30,7.8,8.34,7.79,8.34,8540800
AAA,2025-07-31,8.7,8.92,8.64,8.8,12026000
AAA,2025-08-01,8.9,8.9,8.45,8.51,5356600
AAA,2025-08-04,8.55,8.69,8.4,8.6,3821600
AAA,2025-08-05,8.6,8.66,8.15,8.38,8710500
AAA,2025-08-06,8.43,8.54,8.4,8.45,2830500
AAA,2025-08-07,8.55,8.65,8.48,8.54,3575600
AAA,2025-08-08,8.55,8.82,8.53,8.61,5349700
AAA,2025-08-11,8.8,8.8,8.61,8.68,3718200
AAA,2025-08-12,8.71,8.73,8.5,8.54,5024200
AAA,2025-08-13,8.6,8.75,8.5,8.75,5596200
AAA,2025-08-14,8.85,8.93,8.73,8.76,5809800
AAA,2025-08-15,8.8,8.83,8.4,8.42,7460800
AAA,2025-08-18,8.45,8.52,8.36,8.45,3928100
AAA,2025-08-19,8.47,8.64,8.41,8.5,3300500
AAA,2025-08-20,8.52,8.52,8.0,8.2,5298100
AAA,2025-08-21,8.29,8.29,8.0,8.05,4266300
AAA,2025-08-22,8.02,8.02,7.8,7.87,4426800

// /home/runner/work/aipriceaction/aipriceaction/market_data_week/ACB_2025-01-02_to_2025-08-22.csv
ACB,2025-06-30,21.25,21.3,21.15,21.3,5858100
ACB,2025-07-01,21.3,21.4,21.25,21.3,7527600
ACB,2025-07-02,21.3,21.45,21.25,21.3,7629500
ACB,2025-07-03,21.35,21.6,21.3,21.4,15125500
ACB,2025-07-04,21.45,22.2,21.45,21.85,26955100
ACB,2025-07-07,22.05,22.35,21.9,22.25,17316100
ACB,2025-07-08,22.4,22.4,22.1,22.25,14675400
ACB,2025-07-09,22.25,22.5,22.25,22.45,18703900
ACB,2025-07-10,22.65,22.7,22.4,22.55,9132500
ACB,2025-07-11,22.55,22.75,22.5,22.7,15977200
ACB,2025-07-14,22.75,22.85,22.35,22.7,12303700
ACB,2025-07-15,22.7,22.8,22.45,22.45,12688100
ACB,2025-07-16,22.45,22.55,22.3,22.45,10934500
ACB,2025-07-17,22.45,22.55,22.4,22.45,15112900
ACB,2025-07-18,22.5,22.75,22.4,22.65,17844500
ACB,2025-07-21,22.7,23.1,22.65,22.85,17137200
ACB,2025-07-22,22.85,22.9,22.6,22.9,12037900
ACB,2025-07-23,23.05,23.15,22.9,23.0,15197600
ACB,2025-07-24,23.15,23.5,23.1,23.2,15167000
ACB,2025-07-25,23.45,23.7,23.45,23.6,17559600
ACB,2025-07-28,23.7,23.85,23.5,23.85,16870500
ACB,2025-07-29,23.9,23.95,22.75,22.75,34025200
ACB,2025-07-30,22.75,23.1,22.7,23.0,15001100
ACB,2025-07-31,23.2,23.25,22.7,23.0,10605400
ACB,2025-08-01,23.0,23.05,22.8,23.0,7316600
ACB,2025-08-04,23.0,23.3,22.8,23.3,11137700
ACB,2025-08-05,23.5,24.5,23.3,23.45,42323400
ACB,2025-08-06,23.7,24.4,23.7,24.2,16251000
ACB,2025-08-07,24.4,24.65,24.1,24.4,19097800
ACB,2025-08-08,24.5,24.8,24.0,24.25,15787100
ACB,2025-08-11,24.3,24.7,24.25,24.4,16056300
ACB,2025-08-12,24.5,24.55,24.1,24.25,14628100
ACB,2025-08-13,24.4,24.65,24.15,24.5,19292100
ACB,2025-08-14,24.75,26.2,24.7,26.2,34889500
ACB,2025-08-15,27.3,27.6,26.35,26.55,29322600
ACB,2025-08-18,26.8,27.5,26.35,27.05,28477800
ACB,2025-08-19,27.05,28.7,27.0,28.45,41181100
ACB,2025-08-20,28.5,28.5,26.9,28.0,33270000
ACB,2025-08-21,28.3,29.5,28.0,29.45,45796400
ACB,2025-08-22,29.0,29.4,27.65,27.85,43014300

// /home/runner/work/aipriceaction/aipriceaction/market_data_week/ACG_2025-01-02_to_2025-08-22.csv
ACG,2025-06-30,36.0,36.15,36.0,36.0,11200
ACG,2025-07-01,36.0,36.0,36.0,36.0,4800
ACG,2025-07-02,36.0,36.0,36.0,36.0,11100
ACG,2025-07-03,36.4,36.4,33.5,35.8,24300
ACG,2025-07-04,35.8,36.0,35.7,36.0,11800
ACG,2025-07-07,36.0,36.0,35.8,35.9,15100
ACG,2025-07-08,35.9,36.1,35.8,36.1,15800
ACG,2025-07-09,36.1,36.3,35.75,36.0,6500
ACG,2025-07-10,35.8,36.3,35.8,36.0,51700
ACG,2025-07-11,36.0,36.3,36.0,36.2,37300
ACG,2025-07-14,36.2,36.3,36.0,36.0,30800
ACG,2025-07-15,36.05,36.1,36.0,36.0,10500
ACG,2025-07-16,36.2,38.0,36.0,37.45,60400
ACG,2025-07-17,37.45,37.8,37.45,37.7,45000
ACG,2025-07-18,37.8,37.8,37.7,37.8,30300
ACG,2025-07-21,37.8,38.45,37.8,37.8,41100
ACG,2025-07-22,37.7,37.9,37.7,37.8,24700
ACG,2025-07-23,37.8,38.2,37.8,38.2,27100
ACG,2025-07-24,38.2,39.0,38.0,38.4,21200
ACG,2025-07-25,38.0,38.15,38.0,38.15,18900
ACG,2025-07-28,38.15,38.25,38.0,38.15,19300
ACG,2025-07-29,37.5,39.0,37.5,37.7,5300
ACG,2025-07-30,37.0,37.7,37.0,37.6,86000
ACG,2025-07-31,37.6,38.0,37.6,37.6,46900
ACG,2025-08-01,37.6,37.6,37.2,37.4,6100
ACG,2025-08-04,37.6,38.0,37.6,38.0,54000
ACG,2025-08-05,38.0,38.5,37.5,38.0,23500
